Unnamed: 0,Density_@5mi,State/Province_Encoded,Price_Range_Encoded,Instagram_Followers,Facebook_Followers,Google_Review_Score,OpenTable_Review_Score,TripAdvisor_Review_Score,Facebook_Review_Score,DoorDash_Review_Score,Google_Total_Reviews,TripAdvisor_Total_Reviews,OpenTable_Total_Reviews,Facebook_Total_Reviews,DoorDash_Total_Reviews,Tech_Preferred_Google,Tech_Preferred_Facebook,Tech_Preferred_Toast,Tech_Preferred_Instagram,Tech_Preferred_DoorDash,Tech_Preferred_OpenTable,Tech_Preferred_Square,Tech_Preferred_Stripe,Tech_Preferred_SpotOn,Tech_Preferred_Aloha,Tech_Preferred_Heartland,Tech_Preferred_Clover,Tech_Preferred_Symphony,Tech_Preferred_Deliverect,Tech_Competitor_ezCater,Tech_Competitor_Chownow,Tech_Competitor_Spothopper,Tech_Competitor_Menufy,Tech_Competitor_Olo,Tech_Competitor_Bentobox,Tech_Competitor_MailChimp,Tech_Competitor_HungerRush,Tech_Competitor_Incentivio,Tech_Competitor_Owner,Tech_Competitor_Klaviyo,Tech_Competitor_Chowly,Tech_Overlapping_Uber_Eats,Tech_Overlapping_Grubhub,Tech_Overlapping_Seamless,Tech_Overlapping_Postmates,Tech_Overlapping_Caviar,Tech_Overlapping_Paytronix,Cusine_North_American,Cusine_European,Cusine_Latin_American,Cusine_Asian,Business_Type_Restaurant,Business_Type_Drinking_Place,Business_Type_Quick_Service,Business_Type_Cafe
8974,1331,10,0,566.0,37.0,4.3,0.0,1.0,0.0,4.6,82.0,0.0,0.0,0.0,129.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
4182,9,13,0,0.0,3700.0,4.5,0.0,0.0,0.0,0.0,596.0,72.0,0.0,249.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3451,382,9,1,0.0,0.0,4.7,0.0,0.0,0.0,4.5,192.0,0.0,0.0,0.0,22.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
5260,854,48,0,123.0,177.0,3.9,0.0,0.0,5.0,4.4,401.0,3.0,0.0,6.0,11208.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
4609,337,21,0,0.0,986.0,4.5,0.0,0.0,5.0,5.0,114.0,20.0,0.0,21.0,45.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6180,1959,44,2,4547.0,307.0,4.5,0.0,0.0,4.8,4.7,1058.0,133.0,0.0,0.0,5124.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
7501,623,44,2,527.0,412.0,4.4,0.0,0.0,0.0,4.6,1019.0,30.0,0.0,31.0,537.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
6426,1586,45,2,3257.0,0.0,4.4,4.6,4.5,0.0,4.6,539.0,6.0,243.0,0.0,2125.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2997,68,25,1,0.0,0.0,4.4,0.0,0.0,0.0,0.0,474.0,7.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5040,187,47,1,130.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4083,3011,44,0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6779,762,44,2,0.0,2502.0,4.1,0.0,0.0,4.4,4.4,2936.0,121.0,0.0,238.0,178.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
6554,1006,44,2,0.0,0.0,4.5,0.0,0.0,0.0,4.7,332.0,0.0,0.0,0.0,297.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
4674,1,47,4,498.0,0.0,4.8,0.0,5.0,0.0,0.0,129.0,6.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6370,24091,32,0,113940.0,0.0,4.6,0.0,0.0,0.0,4.5,356.0,0.0,0.0,0.0,223.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
838,3863,44,2,40272.0,19423.0,4.3,0.0,4.0,4.3,4.4,2703.0,80.0,0.0,936.0,157.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
5064,78,22,1,402.0,569.0,4.6,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633,1564,2,3,15965.0,9085.0,4.8,0.0,0.0,4.9,0.0,1426.0,1049.0,8070.0,516.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7173,65,18,0,0.0,471.0,4.5,0.0,3.5,0.0,4.5,184.0,24.0,0.0,2.0,735.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3979,4701,9,1,0.0,0.0,4.7,0.0,5.0,0.0,0.0,131.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4950,434,35,1,0.0,3500.0,3.8,0.0,0.0,0.0,4.2,6.0,0.0,0.0,4.0,14.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
8342,1933,4,1,0.0,2095.0,4.4,4.6,0.0,4.7,4.8,508.0,166.0,1055.0,132.0,327.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1074,1014,32,0,1809.0,6830.0,4.4,0.0,0.0,0.0,4.5,1045.0,15.0,0.0,0.0,638.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2381,848,44,0,0.0,988.0,4.4,0.0,0.0,4.9,4.4,896.0,110.0,0.0,155.0,834.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
2766,630,10,0,1085.0,6481.0,4.6,0.0,4.5,4.7,0.0,1365.0,267.0,0.0,162.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2056,2702,10,0,190.0,6697.0,4.5,0.0,0.0,4.6,0.0,3696.0,366.0,0.0,515.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1108,370,20,3,0.0,0.0,4.0,0.0,3.0,0.0,3.6,410.0,8.0,0.0,0.0,42.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1440,380,38,1,6490.0,7300.0,4.7,4.7,0.0,0.0,4.7,813.0,149.0,233.0,687.0,485.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
4481,1228,44,1,0.0,355.0,4.2,0.0,1.0,0.0,0.0,312.0,0.0,0.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
8918,1183,9,1,736.0,0.0,4.9,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
4517,430,10,0,0.0,273.0,4.1,0.0,0.0,0.0,4.5,107.0,3.0,0.0,0.0,53.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
184,608,32,2,0.0,2300.0,4.2,0.0,0.0,0.0,4.5,1068.0,60.0,0.0,261.0,5412.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
8521,268,50,0,0.0,4700.0,4.6,0.0,0.0,0.0,0.0,321.0,33.0,0.0,312.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2288,254,9,0,0.0,0.0,4.3,0.0,0.0,0.0,4.5,545.0,24.0,0.0,0.0,553.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
3255,631,13,0,0.0,2700.0,4.6,0.0,0.0,0.0,0.0,1352.0,43.0,0.0,470.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3109,1067,4,3,0.0,0.0,4.9,4.5,0.0,0.0,0.0,54.0,0.0,12.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
4057,1128,44,1,4239.0,6111.0,4.2,0.0,1.0,5.0,0.0,612.0,0.0,0.0,458.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
3964,9,31,2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1169.0,115.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6634,592,5,2,0.0,0.0,4.4,0.0,4.0,0.0,0.0,3610.0,117.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1582,363,9,1,1338.0,5100.0,4.4,0.0,0.0,0.0,0.0,2534.0,524.0,0.0,208.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7513,371,45,2,134464.0,0.0,4.2,0.0,0.0,0.0,4.8,620.0,4.0,0.0,0.0,217.0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
6560,3799,44,3,0.0,6700.0,4.3,4.7,0.0,0.0,4.6,1818.0,149.0,2664.0,891.0,352.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
2759,353,33,1,2895.0,5699.0,4.6,0.0,0.0,4.9,4.8,972.0,194.0,0.0,179.0,21.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7097,331,44,2,8003.0,0.0,4.3,0.0,0.0,0.0,4.6,3438.0,590.0,0.0,0.0,772.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
8335,1770,13,1,3560.0,0.0,4.5,0.0,0.0,0.0,4.6,62.0,0.0,0.0,0.0,49.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2451,439,48,2,0.0,1900.0,4.1,0.0,0.0,0.0,0.0,1972.0,91.0,0.0,703.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1585,418,21,0,0.0,1000.0,4.5,0.0,5.0,0.0,4.7,207.0,1.0,0.0,47.0,2663.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1389,95,5,1,2468.0,7000.0,4.5,0.0,0.0,0.0,0.0,3371.0,1706.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5046,2649,4,1,155.0,0.0,4.6,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4467,49,32,3,782.0,1400.0,4.5,0.0,5.0,0.0,0.0,160.0,2.0,0.0,30.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6228,461,9,2,1184.0,2000.0,4.5,4.9,4.5,0.0,4.6,712.0,65.0,8.0,47.0,5033.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
7466,402,0,0,9801.0,0.0,4.3,0.0,0.0,0.0,4.9,31.0,0.0,0.0,0.0,116.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5458,924,22,1,464.0,0.0,4.5,0.0,0.0,0.0,4.7,199.0,0.0,0.0,0.0,2676.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3457,946,10,2,1844.0,1145.0,4.4,0.0,0.0,4.8,0.0,763.0,28.0,0.0,75.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6417,138,29,1,28648.0,1200.0,4.1,0.0,0.0,0.0,4.7,1248.0,40.0,0.0,477.0,5058.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0
8003,309,25,2,0.0,240.0,4.3,0.0,0.0,0.0,4.7,1196.0,181.0,0.0,18.0,74.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3550,735,32,1,1077.0,1976.0,4.3,0.0,0.0,4.4,0.0,1039.0,147.0,0.0,122.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6574,1566,44,1,0.0,0.0,4.3,0.0,0.0,0.0,4.3,558.0,0.0,0.0,0.0,412.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
7857,3331,4,0,10386.0,14.0,4.3,0.0,4.0,0.0,4.7,260.0,2.0,0.0,2.0,463.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
1321,911,10,1,3018.0,1026.0,4.3,0.0,0.0,0.0,4.5,392.0,10.0,0.0,0.0,853.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4475,113,32,2,9647.0,4400.0,3.9,0.0,0.0,0.0,5.0,219.0,41.0,0.0,841.0,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
8312,462,24,1,0.0,10013.0,4.2,4.2,0.0,4.4,4.3,1536.0,593.0,370.0,302.0,23.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
5311,1071,28,2,0.0,1600.0,4.5,0.0,0.0,0.0,4.7,1447.0,356.0,0.0,570.0,6597.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
2280,339,9,2,1350.0,9123.0,4.4,0.0,0.0,4.1,4.7,3276.0,568.0,0.0,1224.0,4700.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5325,1025,0,2,0.0,394.0,3.5,0.0,0.0,0.0,4.2,520.0,0.0,0.0,0.0,6449.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
1529,65,28,1,0.0,6402.0,4.6,4.6,0.0,4.9,0.0,2682.0,476.0,23.0,522.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
767,1547,4,1,20854.0,426.0,4.5,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6599,487,32,0,113940.0,0.0,4.6,0.0,0.0,0.0,4.4,600.0,0.0,0.0,0.0,322.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
9152,2871,4,4,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1900,2009,13,2,7875.0,29000.0,4.8,0.0,0.0,0.0,4.8,616.0,0.0,0.0,37.0,132.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
7496,756,33,0,0.0,0.0,4.0,0.0,4.0,0.0,4.2,526.0,8.0,0.0,0.0,1064.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
6261,3022,4,2,14.0,1100.0,4.0,3.6,0.0,0.0,4.1,2541.0,406.0,594.0,470.0,1315.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0
7071,2847,44,1,318.0,603.0,4.3,0.0,0.0,0.0,4.6,441.0,42.0,0.0,27.0,3042.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
769,22,9,1,1105.0,23000.0,4.4,0.0,0.0,0.0,0.0,4146.0,793.0,0.0,128.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4209,365,41,0,1037.0,8300.0,4.6,0.0,0.0,0.0,0.0,676.0,24.0,0.0,232.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4801,20,44,2,836.0,2348.0,4.6,0.0,1.0,4.9,0.0,73.0,0.0,0.0,35.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6815,59,44,2,0.0,31.0,4.6,0.0,0.0,0.0,4.6,1360.0,36.0,0.0,0.0,1342.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
6430,2902,4,1,118752.0,3300.0,4.4,4.2,4.0,0.0,4.6,765.0,10.0,850.0,50.0,1344.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
5933,431,6,1,11578.0,1461.0,4.2,0.0,0.0,5.0,4.4,688.0,20.0,0.0,1.0,1614.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
3960,1831,4,1,2920.0,583.0,4.4,0.0,0.0,4.9,5.0,318.0,0.0,0.0,31.0,22.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3079,183,9,0,0.0,752.0,4.4,0.0,0.0,4.4,4.5,624.0,79.0,0.0,77.0,158.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8862,385,0,0,23092.0,1200.0,4.3,0.0,0.0,3.2,0.0,552.0,17.0,0.0,37.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1200,1889,2,2,0.0,5400.0,4.3,0.0,0.0,0.0,4.5,4423.0,37.0,0.0,0.0,1035.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
8699,2161,9,0,6024.0,0.0,4.1,0.0,4.0,0.0,0.0,602.0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5399,1933,9,2,2852.0,1500.0,4.1,0.0,3.0,0.0,4.4,2668.0,12.0,0.0,247.0,5199.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
5059,457,4,4,2641.0,0.0,4.8,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,87,30,0,5131.0,0.0,4.2,0.0,0.0,0.0,4.7,423.0,46.0,0.0,0.0,17304.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
8568,1965,4,2,531.0,0.0,4.6,0.0,5.0,0.0,4.8,32.0,1.0,0.0,0.0,122.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
4578,735,4,4,20333.0,0.0,3.5,3.1,0.0,0.0,0.0,265.0,0.0,10.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,187,10,2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,2808.0,722.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3721,1714,44,0,0.0,0.0,4.6,0.0,4.0,0.0,0.0,883.0,4.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7341,1846,4,1,14079.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,167.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3304,164,9,0,0.0,3100.0,4.6,0.0,4.5,0.0,0.0,1146.0,54.0,0.0,433.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7866,327,4,2,38943.0,0.0,4.7,0.0,0.0,0.0,4.8,200.0,41.0,0.0,0.0,246.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1651,323,3,0,0.0,5770.0,4.4,0.0,0.0,4.6,4.4,1167.0,15.0,0.0,232.0,1658.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
